msno,city,bd,gender,registered_via,registration_init_time,expiration_date
KdpHfBvPgg9Q4p1kU+wZ99ZQUQoHbXRodGAxMNmk9OU=,5,29,female,3,20120511,20170930
IHDYaGOXKwCOODHKV6PY+C3vVSxOpjRc0QNUP/VOuJU=,15,32,female,9,20150819,20170917
L9nEJXoefDodDjAgR3+71rI+2J2mxW1SWH/TZBbhFFc=,1,0,,7,20141128,20170910
EEIv/aeVXl73+bPsFBSancvU21B0aDZH1IrobyhzRws=,6,22,female,9,20141110,20171006
GdCekRQmDxMyf5RHmNKfMhsdTF0W+y+Cmo2Oq1Q/0D4=,1,0,,7,20140701,20170930
Qa1h/JcRMdBvLtpy4LvEBWAk5TcHXQzVq6fA2R+s4QA=,1,0,,4,20151024,20170611
otx17vbfLuQqYcnlWwJcqrJ18onkBtr+XKCzOd75Bkc=,1,0,,7,20101006,20170921
q2lA0/8LKZ825O4Xp/dVbsUc4mFUZxYTNbzIN2tYQi8=,5,38,female,9,20140120,20170922
v0vPRarW1QbJOsCe8t0GySpV4Cv0d6kkSLNsUbsZPPg=,1,0,,7,20151010,20170910
f7cwmVVmU7wzOrw1TBeUXML5870hl5ifIQxOWHz3rM4=,1,0,,4,20170209,20170212
tQeFMsYk2J7HzFr2ZT2121KtX3BQDY7ZGa/pxUUrrTA=,1,0,,4,20161107,20171223
/HmXzeshrCJpDvlDzw50Eu2Urjk2l2Mc4l1ihahI0q8=,1,0,,4,20160804,20170614
h7EbfxOnqGBuaPKQlYXjo7MZeUmAvcnLrrf1nwgMQ/4=,1,0,,4,20170116,20170119
2Yt/ZaepDMuaFtVo0mGMPFRQXO00QTMza70EIqSKofg=,1,0,,4,20161208,20161211
Vjv8DVdGKQDStqjaK2gJlNL3TyJXEqowPtlUto8J8m8=,1,0,,4,20160828,20160831
RwbhGdGsywBiGRSjWto5zOBBF+zBNn3UdUP4pxQIi60=,1,0,,4,20170126,20170129
6y29a8PH3ROp5mK3rBmCOgMA1PCjwHhQIatVSRDFwGM=,1,0,,7,20150701,20170930
4QUCt35oa1oq20lLYqwhBXDRS3cVF/YW/PJFCdunMUo=,22,39,male,9,20110611,20170908
QXzo4nNFq+OQjk9od5mUdGfU7RyN+jjjIu6La0zoWEQ=,1,0,,7,20151215,20170915
7KKhvY+mJMgCHZdECjKQPS9SuX3BteHRhcVM6iWuKrM=,1,0,,7,20160205,20171005
DsV3FYwppGIzSV3YJUUTQmbLEm7y9e1wHvq22+kcMU4=,1,0,,4,20160318,20170102
OvGdVu6qHLGTY0t4vwe9lE+D9F/YYhQ7vlnKNkDSb/M=,13,28,female,9,20120524,20171006
EckR6ywaoMiZZoU9JJhSERi/lWgPnDVORHdeVUiwG08=,1,0,,4,20161203,20161206
PaqYzgqSB7fihiM4pmukLuiAC7jBC3FtSCUxuIpZ+Mk=,1,0,,4,20160402,20160405
PMgOwOtDHSroeNmtShLF01HBO/oUhsANoKnr0pGS7G8=,1,0,,7,20160322,20170921
63nRxxPeuZIPhv0RyFZReoZC9DC5O0ZnslhtS3z9yu4=,13,18,female,9,20100101,20171114
EpA/VBkPRD/1Akaa2nD8jxnf0FgECHOGH39IAefkBPE=,6,25,,7,20130705,20170917
w4VkzufYHpWdvFLTz/pLmyC6Swp3Uo3krdezjUPX2gM=,1,0,,7,20151230,20170930
j0uZdnoIoLhY9NM4GOGfYH4yRqfXXDUWIIU4/WvPEcE=,1,0,,9,20170126,20170129
YLZTlGb/lg3U+DXvilDqdTSt18PvJN01+SEHifS84Qs=,8,29,male,3,20121023,20171030
+c7mmlhcXXpDkg0owx8lLMVwFY5vp5KlHEUSTZHDes0=,15,22,male,9,20111120,20171002
KTIELOjrTDcFyp/b97oaIlEq1dKO9uHMt2+4CQQqgAY=,17,29,female,9,20120608,20171007
yM81wtZZcc0OTEZa/8kMBKH+/GAdQDPjc1kXliFfpG4=,1,0,,7,20121228,20171007
CYt8A4FyCih47u8NcvwOapyEhGiCZK+6nev1syEEorQ=,15,36,female,9,20040329,20161110
HF/TzLLSnRPsaCbLWgABbL3jorygCwGsPwvP32c6dy8=,15,36,female,4,20161230,20171002
sYubX5YgTRArswQac3tKpZU3wRVQAsA+JD2j2N8icqk=,13,30,female,9,20080425,20170917
bJw6ju/FJIVoYx0wyXzsVl0bPy399LZ2sFTn0xdjA50=,17,21,male,4,20161121,20171004
E5DX+6HEqDGwC26aYiXSxM0Y9hZhsJz8KPTwsS3bh0c=,1,0,,4,20160824,20160827
e9o7P8cQOfgYsJZ5U3MLGF1f/R/6nNl4XdHigVvXVq0=,1,0,,4,20170222,20170225
bNnWmJev8G8YYa8BW24lKxupTK3qoc9XJHRk8SOj7pM=,1,0,,7,20160808,20171007
ZlkowueFEhkP9qOLJ9eY1k3MhCG79XCzXXoxY4neLw0=,4,33,female,7,20110204,20171002
3BJYHQPuVsnqu0r/hvAYbiZUkP/BiWAC8T4ahC8Vtv0=,14,0,female,7,20130407,20170609
ezv3cTcVQSMKv2IyVSQrIwfqjm4A3BVcMVvso6cVpwk=,21,25,female,9,20160805,20170817
jngj6bQt8NSXBMq6MHoH3BO1TLaGieEVNtypyg/cunk=,1,0,,7,20161011,20170910
CWmNMrugBF64b6nl4zL9IJicknt1KCJB40o6Mj+9U0g=,1,0,,4,20170130,20170202
UQPPRcVcMYkZA4IoKbw9Ukf7WI+/IDJRPnZWYPPdscs=,1,0,,9,20160821,20161202
PwMCAjM6cy4FwuKJf4Qz2TEUlcplpYL3WjbO/05CVsA=,1,0,,9,20150928,20170610
CLls9EeJyVc7DALz1wGjl+M7oddI3fpyBuzzpyEjI2Q=,8,46,male,9,20050909,20171004
a89sofbsaFkpzn8/P10elgzbXDQokPTlsKc1uqi7Zco=,1,0,,9,20150511,20170710
wwjEWyQEGIHoKMIgiZaSfhYYN5vQfqPoomvMa5et+HM=,1,0,,4,20151209,20170618
xAPrnkuYJ0nVYz48L0ydxM9P4CULmuI/eKKRr8pK7Ns=,6,22,female,3,20150115,20170924
qWR6fDFGnIn3rIFLPFWIneVo+cJqrFtiornDwnIj1DU=,1,18,male,4,20160115,20161224
YVrmpGI1kE8KDhHzV8VQoFfhD35PZ8e/hz3jMlXjTDY=,1,0,,9,20111201,20170909
Oeu3MILdGVMaF8IG23zWw3HAFQmcBP1imIynBArAYPA=,5,46,female,7,20110627,20170930
dPPhGrF2W2gdtPNFsnXJZrjBM2jyPeelyMwPNTRCHBI=,1,0,,7,20151110,20161110
LKc3AGFMaRntPwKcsC3kfVXLlObE5bDzcXkwPx8aRK8=,13,32,female,9,20110527,20170930
t78AaW//DIjyJj9j1ZqOKbIUvZSjc39vqn0owKxIiKA=,22,15,male,3,20161119,20161210
VyQjJzdivMuHTgiUL6eR/meZkavpIAJwXO30l1zzg18=,1,0,,7,20151213,20170913
Pb89zMDNNPZpGm8Wx3sbzC85KH4Vah6x9RawvgDd6Uk=,5,36,male,7,20110929,20170916
67s6l7DamDWxWOZ23zpMZIoZ6BkrwgNVTGBDfweA7sY=,15,24,female,9,20111122,20171109
h14xld43QEdoyPaqEUagDyEJ/YfJyb1hwzFPkEmwUzQ=,1,0,,7,20150303,20170612
sHxE+oZY8YrNIaSd7v271O6YBPlmDWWTXBL5tdNE8/c=,22,52,female,9,20051029,20180104
/vHo5Ks1Trhlko1ARp1pT8f1cpi+gfZdMXh2d3dY5Jw=,1,0,,7,20161208,20171007
zRVuMmijuQszxxsDbsxgUhMrFWnr/Z+o0hrOWFt4SAs=,22,23,male,3,20141231,20170912
nuzN33PTesGTlFEnM6uLQrNqShpIyaOls9UHObamjBI=,1,0,,7,20170227,20170930
6LzZLg3aQO5F6zH5HdW0IXVpPgLG6ph2bl8+l8vwdXA=,1,0,,4,20161208,20161211
P+laH4RRQHEbwsUMPni6YBQxfMWc+Wf2EVz1f8Xjcd4=,1,0,,7,20160822,20170923
1KQ36JnYrew53wgy5NhkHNR+5A4mqNI3NUwf5e2YoOI=,1,0,,4,20170218,20170221
X6tq/wZz7gbWsjvOm2eRf+Dh63CpJz8C6xMPwGgLAuc=,1,0,,4,20170125,20170128
g/8alAkATVQmaWJ2zVga28QBox9QZi6QxcNUn4Wb9Go=,1,0,,4,20170102,20170105
LwIL2v5DF+MTyPUirg5mGuZUZKqXviARhrst1v4kem0=,1,0,,4,20170106,20170109
Dhc+ap/4xc8SYfPEuaNvsaKCEkKKwLxueBKrU9Ox9ng=,1,0,,4,20161118,20170708
CSlH6C+xJdJb5obUnmY50EJOqpc8SvnYCr0bmzVZbXU=,1,0,,4,20170207,20170810
whkpxkh6w1Atf+tFKospnAxe6kO4Q16wxPc5sbSA7Ew=,1,0,,4,20161223,20161226
1m5AUUYSJE5712a80+bDoP7MmKr23d+Fiy6FE7KVIzg=,1,0,,4,20160828,20160831
rCUqFNpjXqnmTIO3oAT7yiiOujOPx2J+sbUR9Vy/Clk=,22,17,female,4,20160209,20170809
OPFzPf/06m9c0N7lYHc66stj+twpoNrfuof/1CXsGys=,1,0,,7,20130710,20170930
ErJTe7du89qWqhOu5eq2r6ufI4pmeP9Aa/l6sS/wZHA=,6,33,male,3,20120623,20170816
Nq9LUC4VYgTVHGMzUMUR3SsmE1ABbInD9hpydeap7RA=,1,0,,4,20161108,20161115
1uj8Q5r/r4LYm3+b066tfSEVGktuZg59LK2oxlKbs4g=,1,0,,4,20161210,20161213
ujNhDOTVKQdmr0J6Hsdx8ui1rzrM7WxDIKqA40qXWKI=,1,0,,4,20160901,20170709
9ARFetD+0SwdkJYk3wHHXTt9z5uWZiUpd/rgbjKLs0s=,1,0,,4,20161209,20161212
gR2DAQ35+rOKwdScp6T+zEuvhAYq+DoaZrLT/PivIQc=,1,0,,4,20170215,20170218
+2PpOOHUOBpXR8LWNF/Mewun185agG3+g9BnDMWQ47Y=,1,0,,4,20170113,20170116
NNnpbQPUZ3PyghXMjKJpEsEjxtwyYURHTpqOKVBjrJo=,1,0,,4,20170103,20170813
Rw7EXYtZQ6v3YUFvy5k2aFuRXbXprUI8tYXNVSWaRFs=,5,42,male,4,20161228,20170716
MjZrAmcCrWwwJW6Hx+7qcPOwrwtd72WmE5/RBy21IKU=,15,20,female,3,20140419,20170710
VcGUczQGWRsog2TeDqigZCZYAABMnfzzaUdekS6TADk=,1,0,,7,20111220,20170915
6jv3biJXEq3HAVa6NAQS8vwBapAvW9fMdTM2Qiy6dxA=,13,20,male,9,20101024,20170930
xIwGArzVwUwD+6HSf+vwQWnCHOu56xVTplhg2rzuMMU=,13,31,male,9,20161019,20171024
p5MbXNygk7L/j9t/7GRPOo2SufUJ3XMoxxVFNibJdjo=,18,37,female,3,20170222,20170315
kFAe38bHByKETgX2vFOOVFZjWJbBcSzNMkYCSat9c4g=,1,0,,4,20161211,20161214
bk7ufuXoigguc4i+/BZ8fLUziVxkr1/0qdCWJqx71iw=,1,0,,7,20160829,20170930
bGilsttcGEcU2CRHjzgYi4XNCQHhbjqK83GX0ETwSQM=,1,0,,4,20161202,20161205
ELtOuA+upv7TLUWYMOMbmJPWlMYNWn2gB8UYtWz+sfI=,1,0,,4,20161223,20161226
3HlDOu3Htl/mOOVfc3wqFgm182NgU3x5tu6vzdTQRHs=,1,0,,4,20160819,20160822
ZcK+Gj8XezLnFQGzEEBqf6Ckfun7giGktamXvR4yWXo=,1,0,,7,20161231,20170930
AskBF2FY7yckKRRTiAVBuow4wyLp3Brx8t309T0bf14=,1,0,,7,20111226,20170920
CMe+pDbCf+xoJk6pk7pWXGaJuYWPpQzQ/lITQYhZcOA=,22,28,male,9,20140610,20170913
/7krITUDnzIHDP1pv8wBa1ncssgkcY/W9N9QpZxceFM=,5,0,,3,20130119,20170928
pcMVKzCH/AH49SiVOx9vo3rsMZtSyyDkP1DDVndefB0=,15,19,female,3,20121117,20171025
O2mMvvhoaaHmka7Jv+dgc6wfxFRHAIaP3sToJQc0NPA=,13,32,female,9,20091022,20170930
tG3gaEECUNicio7+jxvREIwdtxHPX/GJmuRkzgpfHbc=,1,0,,4,20160621,20160624
QmJt8Fza4lUSAu+FGe4xAh9YYyzZQf2wHjiiTtjD36Y=,1,0,,4,20161002,20161005
SpoZC2Rn9iBOzGiHz/o5BY7ZIoGDOmZO6XDaHRD7Fuk=,1,0,,4,20170122,20170125
3ISx1qJYZiZiFv5GQy+Ntp1YI86z3/+Tu3EfHsvkej0=,1,0,,4,20161203,20161206
h0XVwGnr9c88kZC7e83LkpoZArw7oCVHPTypV+yBWvA=,1,0,,4,20161214,20161217
/NFkVyidGbGVNEkydJyx9C7V4jAfKFGjxFG1iK/Hl6A=,1,0,,4,20161025,20171001
MMlX+QE4JdmOeeKAQ2hIl2Tnv3Uupyoq6TQL5WruJm8=,4,27,male,4,20160906,20161126
XBEWiQLkYGow2Hmwcm9DXViFO8qR0e3on3mWAbzXvQI=,14,26,female,7,20161008,20171007
5HM5Z/cu1lHl+p5A23Us/wl64VCUsPK9kI2RoI8cbw8=,1,0,,7,20161008,20171007
dsJE1Abfckae8mehyxG3SmTIcv6pNC5fLji0HmL0QJI=,5,29,male,9,20160410,20180203
4AT1XDwwgTNFFWHaUl/ChwQIW6pPgjtZ2mEjArpxnpQ=,1,0,,9,20160915,20170913
MBPrLK97u8Fox0xuPIfIlQyWtfxQBqeyt5+kJqeXXUY=,1,0,,4,20170120,20170123
iUsYVOILqXwetYRAYIyHI4kKpq9TdBB/65a+Y45bXGI=,1,0,,7,20161224,20170923
c9DeHooqYlsFHKEBP53DWtAuAvyQ0LgRM12dZTXGuAo=,1,0,,4,20161001,20170618
DH5cr/AvH3SrnZ/TxAiLCVVvgL6IedxgA0FUkIHbr4o=,1,0,,4,20160210,20161109
3+sFJX3Td94dtQuvZAmlk+hVuMpZxNLCJKoafWqi/D4=,1,0,,4,20161219,20170710
uwo2unQIYTak5sGbbHkyuL9gIiZZZO47cp3q0+cwGeY=,5,27,male,3,20151117,20170916
GK+gAuIU8jJ+Y5Yj42gUW6VRLnP2re6fLF3bdvx4k5Y=,1,0,,7,20130619,20170922
jEtCSx6TMWWc5jPvbuy/MblECpBmmPdzkS17LLuQG2s=,8,30,male,9,20050630,20171027
Of1LniyWUa8yBvyxL0N0sU2rCMjXxtMJ+EOziqmb8BI=,5,0,,9,20111208,20170924
FVm15k8G6Hvssq2jdb9VsTVv+cHcR2H0doLEIxC5OnE=,1,0,,7,20141231,20170926
h/58E0rSmFODRdxhZghRgMyMF7ODrPp1XVUHk+lJDAk=,1,0,,4,20160206,20170615
iI/hjTkxdw9VyDjtipTCT7CW9vlGElEST4x1wEhmZf0=,1,0,,7,20120110,20170930
IZQn9Dnd8bmPAi8LkeE92FskVxrAeXl0qa0Cf4wT/4k=,22,22,female,9,20150303,20160829
TP+k1gwOEMepQgNAwtiShSOqkiKNqCc0emtSTut2SvY=,1,0,,7,20160607,20171007
oVjf/bNlM6P7O7oV9DRSKlUTxKEceOEaTt8ValLjMs0=,1,0,,4,20161208,20161211
051JDRUFmu1oPUfMFrvrF9Yp+Ph2CzZr3rqAqHKlprw=,1,20,male,3,20150129,20170228
bbkmcmN16NW0XAG9phKwnHe6RVEf4RZ1rtg19GrCpjE=,3,17,male,4,20160417,20170611
OIfFEm7erUzeXDsJFOoABp1eb0mM+OQbha9mIWiBx0Q=,5,51,female,4,20160831,20170115
TxvdtN1Ehq4kbgU5J7lw+ik6Pc0NZjnQKARPiCCf0fk=,1,51,female,9,20111117,20170917
offur9U6puHZ5fJBf7PlrKa1Glpg2NsNqno1oalPvVY=,13,26,female,7,20130126,20171009
8AV55C7WODD+Qlc6iGnEe2ZfmN15nw8+LbJEZAmedrA=,4,30,male,9,20110831,20170913
fldmT6Uim9YXnEHNkl8emfBwBmLll0kevsYSfMO4xbo=,22,16,female,3,20140228,20170813
XKavSq8mf+T0Q1cMn+K4s1Z2RU0XddDzqo7KCw/ULtg=,1,0,,7,20120531,20170916
Mgjt6c+NEuLmROtlUf+1TMEfq3/UhW/qE9QGHQ0bB/I=,22,22,male,9,20081027,20170713
gETXa/S5cuTwWErSTJ86RKuKbPD/vpBEwzghu2IybC8=,21,33,,7,20111223,20180711
E2yiZ7dlOWbACX+XfZBiH7P0nmEFFDj3N3y/uSfaF1o=,1,0,,4,20161230,20170102
fI9K7DsdnnH8NMpQPXZhRHGFySLpLIALInekgtmktMk=,1,0,,4,20170101,20170104
Il4ZZuRctMHWaF/li4VGQ87QffaaDx7ZzcdHPYfrNzM=,5,32,female,7,20131214,20171005
6oW9uc4FDGL4Lfq+UP1+HxqMhPY3vNJ+36RBdK/9/+k=,13,0,,9,20140206,20160525
ta/otq3YMFTsLBj1LtqmwPfypYR6mhi4z8BoiFnZiJA=,5,26,female,9,20080109,20170920
ECE24owz4nebNn8M2Ot1VtZyWWT/yqkKCUHxVbNk2t8=,1,0,,4,20170120,20170123
DBeUCRlsy0HpzqiTv5w7HOjQU5sBKH0onGaRJbl9AX8=,14,20,female,3,20120823,20170906
Z5JZQLERIsz+iFhU68Kshj00p7wH53YwlgBIgFiW6fs=,1,0,,4,20160903,20160906
xsSwDRHyjhUNvpNaRo+ns8MHna732gNZ3whSeWnmTjE=,5,46,female,3,20120629,20171221
C8a80kh74HMtAfgYXqzbpk2zqd1T7yoTJl9l69OPysQ=,1,0,,4,20161214,20161217
tl1qDUR6+QRp+IgWIzf2ClWh6yUb7jlIIqMtN8VER8c=,18,33,male,7,20160111,20170708
qinXIrJMPPKzP2ZBoUUrs8McsIIj4POfrSYTsHLGmeo=,1,0,,7,20101022,20170922
oiYvnl+Pc+VPdhX3uDrKIY31fCHDK+yJykMjAzTRpRI=,1,0,,7,20151218,20170207
CEcWZ/2lYBUVKyljoofdWtBL2/L/X3F9MdgxQWZl/Yg=,4,35,female,4,20170126,20170210
HnzFAGxhInKGWoVAlyJauB+0fgazyZlNTicGkRzbPoM=,1,0,,7,20151201,20171003
Ul/5QUNpzpRh87SwllD2JEf5NTbFGmRF4K8VFy0R2ak=,1,0,,4,20160419,20161104
Sb/g1OwkRGh5OvWItkhazCmxltnYS2MsldHhZ/uBMdA=,1,0,,4,20160102,20160102
z3TnAH8yvEi2jGlUJos6sHE0GCd6HZBgSB4KxkhAkOk=,15,0,,4,20151224,20171027
Aym1zhXRIVRoBAYNJNjBPtfXJII93KuBtfrsZyA5lXU=,6,25,female,9,20100106,20170920
cvfTLvW0WliroZ/sLDP4bTVJOSlJNrv0w3kD3HV77Lo=,1,0,,7,20110908,20170930
PXy/pZ4xWpEhSMVElEXdLXTvcPXBGnMlhis7k0ikn7k=,1,0,,4,20160618,20160721
HC0RVqFHaRBNxfvdneGFeE8NyPGB2O2Q1hF33Bt76Sc=,8,19,female,3,20121101,20170810
Yrh8mhN9YdH2ujLCDA9K8CcIcZ18Z0f8hvDMyvWdMLA=,13,24,female,9,20070811,20171111
JzDy4QQhEBT16Rqdmzf6BH+bAr+4DuNwv1R5hr3hJq8=,22,0,,3,20140321,20170906
hFEKcR83VoLX+gzm3cZ5hBqEVjWYdXKYOtsg6UWfU8U=,12,28,male,9,20101119,20171001
oGrXBCiFFDZd18JMGHKrEqVEIpfyyzWwtY8Ww1rlrk4=,4,40,female,9,20060731,20171004
ti0QcJayxlPVzxeLWTSsSg8E3xY4oFQJ29mrZV6p984=,1,0,,3,20130112,20130126
0+mgCd6CxrnHmVpa9w5KFFUx/1Dh67cq3CgnZMM8oks=,1,0,,3,20121111,20180302
/GV0qHFimNRVObdPW70FbN+frrBykhh5CXaEl6euuLE=,11,20,female,3,20121205,20170105
6q0Z//PeR6moYHU5ltEoMJoiZO60VTwuIr4uFZC+PGc=,1,0,,4,20170108,20170111
fAtNaSunToiVLNjRlS9ZFhzAs5mJA3tM5KRJB9rQt7g=,1,0,,4,20161026,20161102
A1uJiqlhnvwKz0p9PG7VHUu5TBJtcyOXFDWpSNjlxys=,1,0,,4,20161225,20161228
WmW8Zm4fZv7T3oHd1z2PnV0CLK0ApiAO2rHH/JYTX5Q=,1,0,,7,20110718,20171006
McBPQWXnYiwI51ZncSt2I4TcFW6GHJf2VBaZs5Ks1AY=,1,0,,7,20131216,20171004
VmdmRMltXbCMfgArUquxC+kn9Rwy6knVUQtmXgFt4rg=,15,31,female,9,20110306,20171013
IQnXbw22JCTkKoAwkfVqAQYcVnP7r+ZgofRqCzO/1Kc=,6,24,female,9,20111115,20180324
xvvoyt3VhAVvA/u+mHQIjZDW6OV572MTKBPxrcG45Tc=,1,0,,7,20141122,20170913
GOHD9+bRR0SjHjLBW7nyzzkbVLy3TSSK71pvEFH5fPI=,13,20,female,3,20130828,20180114
YU7xe0ploVoW1WJ/NRjKR/5t0oyRY0htqI84UpAEkwA=,1,0,,4,20170113,20170116
Q4yKMuPRT0zykCXoEK12UnYLYqjGsSDDApc27EPnSw4=,1,0,,7,20111105,20171003
2a3A+ajDeDgM3C3ET3ejIZ6moZbOLab9e7+cj9qFyI4=,15,23,female,9,20121201,20170404
nwDyh5Z5+UdqmoSoIt7EqLbob0PGHVxu5UVt/0mh01Q=,5,42,female,9,20100505,20171006
R98oJ5dMe2breEI/EPOac/9NdILE6WaRV7nupZNVZ+8=,11,21,male,9,20110910,20170925
W3eP6rDDhtZiM5qZU7DVUEJYJhEdEwnvUkwXP0KSYGk=,13,26,female,9,20101125,20170908
AfHW35EuailslAsQngw/PDRB+r+hsAq64/nWXIpR04o=,1,0,,7,20161011,20170910
O2Sys9Z0xHDbtw2UrfVOgfyIWKrf8n2tOxJjg83VC8Q=,4,19,female,3,20140424,20170712
/UNwTSAsAZFtAV2g5uO7BQAkiGUnTMuUR1nCftqnYkM=,5,50,female,9,20061112,20171008
UyQBOAtmM6LLba7WfymW+4RyfwrS6TWEjm7YeCQsuUg=,1,0,,3,20140316,20141226
W9LTbMfXbyT4oYto5rKUA2yCfrxztMTvBX3X7it9hyI=,1,0,,7,20130201,20170930
LHSswMwwwNq7YqypsaEc1DGRcSjli0j6NUH3HS+4wlw=,5,19,male,9,20130207,20180215
NfoQmIRZFlkhJQ8CTGsdXUxe0PoFtICBoCqEtpPRMIk=,15,0,,9,20120105,20180525
Y/0rEZ+LPUuCkExCbTHBO4QL1HV6G/I1kRzEZa6a3LU=,4,47,female,9,20051130,20170930
axLO8Mul5+8NiKYJ6i0EQSATsySJIcQAH59gZAusaL4=,1,0,,4,20161221,20161224
8m/68yACxB/NccwL2I2pzdizRvfUiXAgURJ8wYY7qRY=,1,0,,7,20140526,20170915
3HD4rMIREzZrhsYMB+A6UG3k3ksLQfRaA8TQOnULkIo=,1,0,,4,20160918,20170329
z24tOPgHtSKAL1C8fZGA+UaqHITV4CXzROrlnrApBds=,1,0,,7,20150923,20170922
N9IRkaYewkqln/4TXtE8ZlGUTv45vR0ZlHCck3EGAVI=,1,20,,9,20140929,20171119
A0I7Zfd+R6kIeJ6OUdWrpmVQCqjWKwpvggGdyDJbb2k=,15,18,male,3,20121231,20170915
UMkdcyin9PRGjCeI0RHDnZd9HJWbowKuDncd/a7BqB0=,1,0,,3,20140304,20140311
wWxxjwIt+kQvMX++TrQ0zbk7UrlyZ0eCT2t106QJZDY=,4,26,male,3,20130201,20170912
aOxFFrHhHtVWtQ0aEM6hEeodaEPO0kqrA0L4FKczcgk=,15,32,male,9,20080221,20170915
73oo58DPluf0CeVTTI9Mp3CQiMuPnEM9MOLhD98UQQ0=,22,26,female,4,20161211,20170123
+DlBrVNcSXyp7mxDJNsGb6Nup7z3Q3ekd20jOmlLqVg=,9,40,male,9,20100801,20171013
G8Zyz72ZnrDBQ9zTEB8AYSAkmlQoZTnWEZUFtjVcT8E=,12,23,female,9,20130829,20180501
ysea65e7jiMaQhNBqS6olfVHnwNQS9qj8Dh/unb9stg=,1,20,male,3,20150810,20150817
VaOjqlo4wf6shoGhccMrddP5ytJ5Frjqe0ptojQ9dpA=,1,0,,9,20150802,20170711
s8brG9wIJlO9GZH5IcBLVrnbQgahX6+yddG+Q3aHt/c=,13,55,female,9,20140926,20180325
DIYoh7jqqZzg7AugY5zZhu6PLusoVzB5+VUOGCJPCz4=,13,22,female,9,20120827,20170917
MVqLCV8RhPCmnarExjt66OLPAjsF0Zt0slOVBarBNBY=,13,35,female,9,20050806,20171028
CjkRCvUDlYBIWBYGl+C5uj5FppzvWN3pphmj3YRzqyc=,22,17,male,9,20160101,20170804
36kJ45WVJn2V0VoO3DHhlxzG1Cg3AAyNs/LVSLSuAa0=,13,0,,9,20150727,20170103
sUj73NqiXYdPzjMvPY6vSSleqd3twB0YUe4XvNWpQfs=,1,0,,7,20151023,20170922
4t+94gohzf8WsNU/qY9yE0+JrWdLQ8trVyQzpbN1iCQ=,1,0,,7,20151118,20170918
Q+STGivW5GWcJjtyN7bKazP3iri15vScj/C6dhBq+ys=,1,0,,4,20160130,20160202
12I2+gkgG+OaCubFtleL/eSKtSGHyL853HQJvm+fbIA=,21,37,,4,20151212,20180403
UFCiqqmr2rME+O5XzcLPJfSjxTEtII5CPzJVKbwYfts=,5,37,male,7,20160414,20170910
RfjpWdTeVdrGAGnxFBvD6HwcBoI6cZ7xAjaTnUUyh0I=,1,0,,7,20120102,20171005
GouZcNext8uF5JT0sYun5Dff/A7+BkA8zdUO1Pl/37A=,1,0,,9,20170129,20170908
D1XRLcet2VmsDPUnGMEvCdb8vKdTxCDtzSG3YvqE62E=,1,0,,7,20160614,20170910
6OEcTZ1hwbRA1Mx2xgDL2YWmNiP2qfC1X7m/2Zm87j8=,10,20,male,3,20160320,20171022
fnkw3FrKsKXDUZ6Tce7c5yLoQ0kLrwc0BOfTejodSEw=,1,0,,4,20160116,20160119
O0PgUiDNaUk2GGLknbQgWky2sWya/5w5pogZoZeiQwc=,1,0,,7,20160120,20171005
juL4hxVQNw+TGY95ogMUqnK+qdKaRoYXeZp7ukiS54E=,5,29,male,9,20070902,20170930
prhazYEwrIxJUxR8UInB3MLbWLQwpjKnSQAeSdA/8pE=,5,27,male,3,20150901,20170326
tFOI7edUXPD4WjmVNjkL7F1o5jex5Ipi78uAJ4HxD2Q=,13,39,female,7,20100531,20180117
GFXmgICetx6t/b6m3NRUWm02w6XNVsdxJR2DDRr8WJQ=,1,0,,7,20160331,20170930
ynTP7MY31ZoWihRnehhDSkLxTLyyPG7idb4+0BREf0o=,1,48,female,7,20160222,20170921
8PQEM1+Cjxjmt5RjGtoUVlDYyaUsEBoHz/fwj+ZciUo=,1,0,,9,20160325,20170918
YjAJyBysXzFwtR4UCPWoDm14h6xh0DoCR/7/TKSAwG4=,1,0,,4,20151230,20170813
TW9phl5J3NAjiI+9Ifqn+bjBgR3jxYV8Q1DJE1Pr1CM=,1,0,,7,20160103,20171003
Nj+2CUY1+gBtPCRsUmyjoQaxhnYK6kTT1XYdcKpmd2c=,22,26,male,3,20120802,20171002
br4WLNfMG4oer7KPXqZKfPa8slNB6lrbPhXzdHjClcg=,1,0,,13,20170126,20170925
FYHCYmRAvXmfKkGjiOQXsVp/eqNXZUaeDLR00MUljv4=,4,35,female,3,20150212,20170519
dnv8DCv2W0siwg3yOq+2hxeeJxZCIZYrK7y+DA4/WVo=,1,0,,7,20150114,20170913
GIqUYkbsjIIjFtViRaIU6rXoWc4ZBWdRXscZ/FgQ3wM=,13,29,female,9,20110613,20170818
nAiRf+UmYT7ZWIOUF6Ig3D0FDVIVpSgUb+H40Vg1eQU=,5,27,male,9,20110201,20171006
vSkoN/wac7pHJfshKmoip+C1OvxBZGhh2YqwQcqZFG8=,8,27,female,9,20050416,20170716
ol8/I0aTeDFWGgHlru7/2IQSRQH0I04m4fIgU9du2Yw=,1,0,,7,20160402,20160501
JzhI88sCL8jRuuHjZGyn3QUArjDzanGfkz2HUHPJ7+4=,1,0,,7,20151105,20171004
NmQFNDnUzTRR6eFKQ43CgTdkSCQh+84g8/0Q8Fum3qc=,1,0,,4,20160402,20170615
